更新时间,#genre#
20260608-08-12-48,url


RespoTime,whitelist,#genre#
552.13ms,CCTV1,http://106.59.3.238:55555/rtp/239.200.200.117:8712
512.15ms,CCTV1,http://106.59.3.238:55555/rtp/239.200.200.14:8852
534.97ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
352.36ms,CCTV1,https://t.freetv.fun/live/cctv-1-2.m3u8
528.56ms,CCTV1,http://121.29.215.36:2083/rtp/239.253.92.83:8012
522.54ms,CCTV1,http://106.59.3.73:55555/rtp/239.200.200.2:8080
533.22ms,CCTV1,http://106.59.3.73:55555/rtp/239.200.201.45:8800
489.22ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
553.11ms,CCTV1,http://106.116.126.74:4022/rtp/239.254.200.45:8008
544.27ms,CCTV1,http://111.196.135.156:20000/rtp/239.3.1.129:8008
218.10ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
283.04ms,CCTV1,https://t.freetv.fun/live/cctv1-12.m3u8
534.30ms,CCTV1,http://171.119.207.192:6000/rtp/226.0.2.153:9136
611.86ms,CCTV1,http://60.4.30.177:8077/rtp/239.253.92.83:8012
208.96ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
540.82ms,CCTV1,http://106.59.3.238:55555/rtp/239.200.201.45:8800
618.03ms,CCTV1,http://106.59.3.238:55555/rtp/239.200.200.2:8080
206.40ms,CCTV1,https://t.freetv.fun/live/cctv-1-6.m3u8
510.81ms,CCTV1,http://106.116.242.122:9999/rtp/239.254.200.45:8008
510.31ms,CCTV1,http://106.59.3.73:55555/rtp/239.200.200.14:8852
524.29ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
509.73ms,CCTV1,http://106.59.3.73:55555/rtp/239.200.200.117:8712
500.74ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
410.77ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
264.71ms,CCTV1,https://t.freetv.fun/live/cctv1-8.m3u8
212.14ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
497.54ms,CCTV1,http://183.164.237.29:8888/rtp/238.1.78.166:7200
556.82ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
333.65ms,CCTV1,https://t.freetv.fun/live/cctv1.m3u8
404.57ms,CCTV1,http://39.165.39.49:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
645.94ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
627.81ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
476.78ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
485.12ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
488.15ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
528.91ms,CCTV1,http://222.223.41.27:8888/hls/1/index.m3u8
521.55ms,CCTV1,http://120.202.94.181:9446/tsfile/live/0001_1.m3u8?key=txiptv
531.92ms,CCTV1,http://118.193.115.2:9901/tsfile/live/0001_1.m3u8?key=txiptv
565.00ms,CCTV1,http://116.128.243.121:9905/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1248.12ms,CCTV1,http://182.150.23.74:808/hls/1/index.m3u8
970.43ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
1256.80ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
470.08ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.126:8002
471.43ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.53:8060
507.03ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.1:8008
1564.86ms,CCTV1,http://1.192.247.36:8188/rtp/239.16.20.1:10010
1587.76ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
66.65ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
587.33ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.210:8068
1348.67ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
512.20ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.81:8176
1479.96ms,CCTV1,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8
548.71ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.194:4120
373.55ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
469.06ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.33:8002
1900.06ms,CCTV1,http://fuxin.yunjifei.top:999/tsfile/live/0001_1.m3u8?key=txiptv
228.26ms,CCTV1,https://t.freetv.fun/live/cctv1-28.m3u8
218.13ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
175.21ms,CCTV1,https://t.freetv.fun/live/cctv1-24.m3u8
2502.38ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
211.21ms,CCTV1,https://t.freetv.fun/live/cctv-1.m3u8
85.32ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
2352.28ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=107a756f519973a7e95798c05737a47c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
488.45ms,CCTV1,http://124.228.160.176:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
483.81ms,CCTV1,http://58.56.162.102:4466/newlive/live/hls/1/live.m3u8
176.40ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
2935.17ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=40cf2f40582b104fb087535f9601ea19&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
246.46ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=16
319.65ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=13
430.67ms,CCTV1,http://cdn6.163189.xyz/163189/cctv1
332.80ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=11
3242.21ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=ae1fc95449a7d4a13c53490cbcae614f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
3105.35ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=478674d2f4e92891de4f30951016036f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
291.63ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=7
284.13ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=14
256.87ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=9
341.49ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=8
270.91ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=17
486.36ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
751.78ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
453.75ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
4481.13ms,CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
4095.25ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=92aee428179a0ecc7495490888c0cba9&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
235.47ms,CCTV1,https://tv.cctv.com/live/cctv1/
442.01ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
333.74ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=12
439.27ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=18
4064.40ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=458e34213492c68772e565c06868d4af&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
324.70ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=15
