更新时间,#genre#
20260223-05-05-15,url


RespoTime,whitelist,#genre#
463.84ms,CCTV1,http://183.164.237.57:8888/rtp/238.1.78.166:7200
476.96ms,CCTV1,http://221.220.129.159:8012/rtp/239.3.1.129:8008
471.82ms,CCTV1,http://42.237.156.248:4022/rtp/225.1.4.73:1102
485.32ms,CCTV1,http://60.4.29.141:8077/rtp/239.253.92.83:8012
480.67ms,CCTV1,http://121.29.215.157:2083/rtp/239.253.92.83:8012
483.93ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.53:8060
521.89ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.126:8002
521.11ms,CCTV1,http://123.118.54.253:8686/rtp/239.3.1.129:8008
530.43ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.1:8008
523.95ms,CCTV1,http://171.119.206.205:6000/rtp/226.0.2.153:9136
532.27ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.81:8176
534.36ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.33:8002
538.50ms,CCTV1,http://125.80.153.86:7788/rtp/235.254.198.51:1480
543.17ms,CCTV1,http://223.198.241.194:4000/rtp/239.253.64.120:5140
545.04ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.210:8068
550.32ms,CCTV1,http://106.116.127.51:4022/rtp/239.254.200.45:8008
550.31ms,CCTV1,http://106.45.3.127:4000/rtp/239.121.4.113:8636
545.91ms,CCTV1,http://124.112.188.135:4022/rtp/238.1.78.166:7200
548.27ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.194:4120
553.70ms,CCTV1,http://27.18.144.45:9100/rtp/239.254.96.96:8550
551.38ms,CCTV1,http://106.59.2.113:55555/rtp/239.200.201.45:8800
555.26ms,CCTV1,http://106.59.2.113:55555/rtp/239.200.200.2:8080
554.30ms,CCTV1,http://106.59.2.113:55555/rtp/239.200.200.117:8712
557.17ms,CCTV1,http://106.59.2.113:55555/rtp/239.200.200.14:8852
122.26ms,CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
192.23ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
510.94ms,CCTV1,http://125.80.158.138:7788/rtp/235.254.198.51:1480
