更新时间,#genre#
20260316-05-34-50,url


RespoTime,whitelist,#genre#
363.21ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
488.70ms,CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
487.19ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
478.13ms,CCTV1,http://114.226.212.169:8787/rtp/239.49.8.129:6000
492.46ms,CCTV1,http://106.59.2.37:55555/rtp/239.200.201.45:8800
324.32ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
487.60ms,CCTV1,http://123.118.54.253:8686/rtp/239.3.1.129:8008
495.78ms,CCTV1,http://106.116.240.220:9999/rtp/239.254.200.45:8008
479.88ms,CCTV1,http://121.29.169.87:2083/rtp/239.253.92.83:8012
493.50ms,CCTV1,http://106.59.2.11:55555/rtp/239.200.201.45:8800
495.43ms,CCTV1,http://106.59.2.11:55555/rtp/239.200.200.2:8080
472.71ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
474.63ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
493.03ms,CCTV1,http://121.29.215.252:2083/rtp/239.253.92.83:8012
491.88ms,CCTV1,http://106.59.2.37:55555/rtp/239.200.200.14:8852
492.38ms,CCTV1,http://106.59.2.37:55555/rtp/239.200.200.117:8712
369.90ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
490.59ms,CCTV1,http://114.238.59.73:4000/rtp/239.49.8.19:9614
475.19ms,CCTV1,http://114.238.59.73:4000/rtp/239.49.8.129:6000
494.44ms,CCTV1,http://106.59.2.11:55555/rtp/239.200.200.117:8712
116.07ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
184.23ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
186.77ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
248.44ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
251.97ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=4
254.40ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
504.46ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
259.36ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
467.45ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
439.63ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
449.06ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
70.33ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
397.74ms,CCTV1,http://60.4.29.183:8077/rtp/239.253.92.83:8012
435.56ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
504.36ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
224.90ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
451.92ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.126:8002
1044.89ms,CCTV1,http://114.226.212.169:8787/rtp/239.49.8.19:9614
430.20ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.210:8068
409.65ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.53:8060
409.17ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.33:8002
1212.02ms,CCTV1,http://106.59.2.37:55555/rtp/239.200.200.2:8080
466.80ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.194:4120
462.26ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.1:8008
1274.25ms,CCTV1,http://106.59.2.11:55555/rtp/239.200.200.14:8852
213.89ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
379.90ms,CCTV1,http://183.223.157.33:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
17.20ms,CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
112.09ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=17
1507.34ms,CCTV1,http://171.8.171.176:8800/rtp/239.16.20.1:10010
1564.15ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
436.06ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.81:8176
419.24ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.81:8176
447.29ms,CCTV1,http://171.8.84.159:8800/rtp/239.16.20.1:10010
417.24ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.33:8002
217.83ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
214.64ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
457.29ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.53:8060
440.79ms,CCTV1,http://121.237.245.83:8888/rtp/239.49.8.129:6000
17.85ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
