更新时间,#genre#
20260706-08-02-58,url


RespoTime,whitelist,#genre#
282.26ms,CCTV1,https://t.freetv.fun/live/cctv1.m3u8
485.00ms,CCTV1,http://219.156.93.160:4022/rtp/225.1.4.73:1102
480.93ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
357.50ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
589.19ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.200.117:8712
615.62ms,CCTV1,http://114.226.212.145:8787/rtp/239.49.8.129:6000
595.71ms,CCTV1,http://123.118.54.216:8686/rtp/239.3.1.129:8008
503.06ms,CCTV1,http://114.226.212.143:8787/rtp/239.49.8.19:9614
588.82ms,CCTV1,http://106.59.3.171:55555/rtp/239.200.200.2:8080
501.28ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.77:8000
586.57ms,CCTV1,http://1.192.245.143:8188/rtp/239.16.20.1:10010
226.30ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
588.97ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.201.45:8800
604.39ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.200.2:8080
505.92ms,CCTV1,http://60.4.29.80:8077/rtp/239.253.92.83:8012
507.30ms,CCTV1,http://171.8.168.253:8800/rtp/239.16.20.1:10010
590.75ms,CCTV1,http://114.226.212.145:8787/rtp/239.49.8.19:9614
231.42ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
505.76ms,CCTV1,http://39.77.158.96:4002/rtp/239.253.254.77:8000
598.34ms,CCTV1,http://183.164.236.216:8888/rtp/238.1.78.166:7200
204.44ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
379.63ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
389.35ms,CCTV1,http://198.204.240.250:82/live/cctv1.m3u8
304.52ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
582.67ms,CCTV1,http://114.226.212.143:8787/rtp/239.49.8.129:6000
383.33ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
482.18ms,CCTV1,http://39.77.158.70:4002/rtp/239.253.254.77:8000
176.13ms,CCTV1,https://t.freetv.fun/live/cctv1-11.m3u8
501.24ms,CCTV1,http://111.196.129.242:20000/rtp/239.3.1.129:8008
465.36ms,CCTV1,http://39.77.158.70:4002/rtp/239.253.254.89:8000
602.03ms,CCTV1,http://106.59.3.171:55555/rtp/239.200.200.14:8852
587.87ms,CCTV1,http://106.59.3.171:55555/rtp/239.200.200.117:8712
607.32ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
594.52ms,CCTV1,http://106.59.3.171:55555/rtp/239.200.201.45:8800
505.34ms,CCTV1,http://106.59.3.231:55555/rtp/239.200.200.14:8852
463.35ms,CCTV1,http://39.77.158.228:4002/rtp/239.253.254.89:8000
397.48ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
591.62ms,CCTV1,http://39.77.158.96:4002/rtp/239.253.254.89:8000
325.22ms,CCTV1,http://198.204.228.26/live/cctv1hd.m3u8
447.10ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
610.62ms,CCTV1,http://59.39.89.130:60901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
516.76ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
531.92ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
593.90ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
477.88ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
509.58ms,CCTV1,http://207.56.13.146:81/cdnlive/cctv1.m3u8
663.44ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
689.71ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
430.88ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
438.63ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
540.82ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
453.29ms,CCTV1,http://39.77.159.240:4002/rtp/239.253.254.89:8000
497.93ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.1:8008
526.27ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.126:8002
1147.63ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
501.71ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.33:8002
504.55ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.53:8060
153.68ms,CCTV1,https://t.freetv.fun/live/cctv-1-1.m3u8
1566.72ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=92aee428179a0ecc7495490888c0cba9&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1720.37ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
218.81ms,CCTV1,https://t.freetv.fun/live/cctv-1-2.m3u8
224.27ms,CCTV1,https://t.freetv.fun/live/cctv1-8.m3u8
472.42ms,CCTV1,http://39.77.159.240:4002/rtp/239.253.254.77:8000
1529.66ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.33:8002
1967.31ms,CCTV1,http://222.223.41.27:8888/hls/1/index.m3u8
507.32ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.53:8060
471.52ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.194:4120
534.21ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.81:8176
134.03ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
101.66ms,CCTV1,http://173.208.212.130:8181/720p/cctv1.m3u8
1205.70ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.1:8008
2349.63ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=107a756f519973a7e95798c05737a47c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1531.05ms,CCTV1,http://115.171.216.32:4000/rtp/225.1.8.194:4120
2624.48ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=458e34213492c68772e565c06868d4af&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
507.92ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.210:8068
2783.60ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=7d30132546d771c3ffff77a937dee30d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
96.39ms,CCTV1,http://192.151.150.154/live/cctv1hd.m3u8
217.88ms,CCTV1,https://t.freetv.fun/live/cctv1-12.m3u8
184.34ms,CCTV1,https://t.freetv.fun/live/cctv-1-6.m3u8
184.90ms,CCTV1,https://t.freetv.fun/live/cctv1-28.m3u8
1180.67ms,CCTV1,http://58.56.162.102:4466/newlive/live/hls/1/live.m3u8
224.94ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
86.48ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
475.53ms,CCTV1,http://60.10.139.113:8801/hls/1/index.m3u8
196.83ms,CCTV1,https://t.freetv.fun/live/cctv1-24.m3u8
3426.40ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=0361e56ecb002b71992e2389d940833d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
229.09ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
1547.02ms,CCTV1,http://116.236.204.18:1234/608807420
432.05ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=13
434.46ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=16
4183.34ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=478674d2f4e92891de4f30951016036f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
4313.44ms,CCTV1,http://111.8.224.6:9999/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
190.36ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.php
178.73ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.smil
89.98ms,CCTV1,http://69.30.245.50/live/cctv1.m3u8
434.21ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=11
590.31ms,CCTV1,http://182.150.23.74:808/hls/1/index.m3u8
433.89ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=7
326.07ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=17
805.87ms,CCTV1,http://cdn6.163189.xyz/163189/cctv1
374.44ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=14
324.36ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=15
420.22ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=9
92.59ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
411.35ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=8
331.57ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=12
363.81ms,CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
388.93ms,CCTV1,http://39.165.39.49:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
341.64ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=10
337.23ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
364.45ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=18
384.82ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=19
190.69ms,CCTV1,https://t.freetv.fun/live/cctv1-9.php
362.47ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=20
406.80ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=21
5753.70ms,CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
279.40ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV-1%E9%AB%98%E6%B8%85&line=1
344.18ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1%E7%BB%BC%E5%90%88&line=1
442.65ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
430.71ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
984.71ms,CCTV1,http://fuxin.yunjifei.top:999/tsfile/live/0001_1.m3u8?key=txiptv
498.40ms,CCTV1,http://183.129.255.66:8480/hls/1/index.m3u8
596.23ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
699.03ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
464.41ms,CCTV1,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
454.88ms,CCTV2,http://171.8.168.253:8800/rtp/239.16.20.2:10020
843.02ms,CCTV1,http://tnvcn.com:8012/rtp/239.3.1.129:8008
6927.40ms,CCTV1,https://live.264788.xyz/channel/cctv1?streamid=cccb6b9cad34d95eaf06a39fcf6acd9e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
475.45ms,CCTV2,http://219.156.93.160:4022/rtp/225.1.4.74:1103
454.61ms,CCTV2,http://39.77.158.96:4002/rtp/239.253.254.232:8000
471.58ms,CCTV2,http://60.4.29.80:8077/rtp/239.253.92.190:6065
72.59ms,CCTV2,https://t.freetv.fun/live/cctv2-4.m3u8
181.95ms,CCTV2,https://t.freetv.fun/live/cctv2-1.m3u8
212.65ms,CCTV2,https://t.freetv.fun/live/cctv2-2.m3u8
488.21ms,CCTV2,http://114.226.212.145:8787/rtp/239.49.8.50:9802
487.86ms,CCTV2,http://114.226.212.143:8787/rtp/239.49.8.130:6000
458.50ms,CCTV2,http://123.118.54.216:8686/rtp/239.3.1.60:8084
1385.93ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
453.30ms,CCTV2,http://39.77.158.70:4002/rtp/239.253.254.232:8000
189.15ms,CCTV2,https://t.freetv.fun/live/cctv2-10.m3u8
449.59ms,CCTV2,http://39.77.158.228:4002/rtp/239.253.254.232:8000
208.34ms,CCTV2,https://t.freetv.fun/live/cctv2-7.m3u8
463.74ms,CCTV2,http://114.226.212.143:8787/rtp/239.49.8.50:9802
451.12ms,CCTV2,http://111.196.129.242:20000/rtp/239.3.1.60:8084
491.74ms,CCTV2,http://1.192.245.143:8188/rtp/239.16.20.2:10020
364.44ms,CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
454.26ms,CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
2512.15ms,CCTV1,https://tv.cctv.com/live/cctv1/
445.64ms,CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
470.36ms,CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
462.53ms,CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
512.81ms,CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8
435.02ms,CCTV2,http://116.128.243.121:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
496.73ms,CCTV2,http://222.223.41.27:8888/hls/2/index.m3u8
1524.65ms,CCTV2,http://114.226.212.145:8787/rtp/239.49.8.130:6000
606.91ms,CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
138.73ms,CCTV2,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009
469.49ms,CCTV2,http://221.226.51.220:50081/newlive/live/hls/2/live.m3u8
455.49ms,CCTV2,http://60.10.139.113:8801/hls/2/index.m3u8
475.56ms,CCTV2,http://153.0.171.163:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
